name,date,stars,comment
PBPrincess BellJM•1 review,"Aug 9, 2025",0,"Fav Place to ShopMi love Fashion Nova Bad Bad!! Boom FlickAugust 9, 2025"
JTJenna TuckerUS•2 reviews,"Aug 9, 2025",0,"I have not stepped foot in a mall in…I have not stepped foot in a mall in over 8 years and will never go into one again. Keep doing your thing fashion nova!!!!August 9, 2025"
EPEulaunda PowellUS•1 review,"Aug 9, 2025",0,"We love Fashion Nova clothes!We love Fashion Nova's clothes. The sales are remarkable. Please bring back PayPal 4 in 4.August 9, 2025"
NPNATCOLE POWELLUS•5 reviews,"Aug 9, 2025",0,"Amazing and fastAugust 9, 2025"
KWKimberly WeathersUS•1 review,"Aug 9, 2025",0,"Quick & EasyAugust 9, 2025"
nathalie duarteUS•2 reviews,"Aug 9, 2025",0,"Enjoy there clothesEnjoy there clothes, you get what you pay for with some of the quality! Arrive quickly. Return process incredibly easy August 9, 2025"
CMCamdyn MayoUS•1 review,"Aug 9, 2025",0,"Easy and Quick ordering process.August 9, 2025"
EEElisa EspinozaUS•1 review,"Aug 9, 2025",0,"Love shopping on here !August 9, 2025"
TATayCA•1 review,"Aug 9, 2025",0,"A wide selection of options at great…A wide selection of options at great prices August 9, 2025"
FNFashion NovaUS•1 review,"Aug 9, 2025",0,"good i like itAugust 9, 2025"
FNFashion NovaMX•1 review,"Aug 9, 2025",0,"It dosent take my payment when I use…It dosent take my payment when I use Scotiabank and bancomerAugust 9, 2025"
RRRoberto RuizUS•2 reviews,"Aug 9, 2025",0,"It was great to shop in Fashion Nova…It was great to shop in Fashion Nova and great discounts!August 9, 2025"
FNFashion Nova EveAU•1 review,"Aug 9, 2025",0,"A wide range of clothes with good…greatA wide range of clothes with good discounts August 9, 2025"
MHMaya HudsonUS•1 review,"Aug 9, 2025",0,"good quality in clothes.  good , cute clothes. August 9, 2025"
CRCameron RainesUS•1 review,"Aug 9, 2025",0,"It was goodIt was good . I love it August 9, 2025"
FAFaith AdeniyiUS•1 review,"Aug 9, 2025",0,"I’m making this order because the site…I’m making this order because the site still hasn’t responded to my complaint about a stolen package August 9, 2025"
ANAngelUS•1 review,"Aug 9, 2025",0,"Just starting a new job and Fashion…Just starting a new job and Fashion Nova always has the best outfits!July 31, 2025"
AMamiya masonUS•1 review,"Aug 9, 2025",0,"good clothes & fits me wellAugust 9, 2025"
CHChenaUS•2 reviews,"Aug 9, 2025",0,"Your discount codes are fakeYour discount codes are fake August 9, 2025"
FNFashion NovaUS•1 review,"Aug 9, 2025",0,"Is good place to shop they're has good…Is good place to shop they're has good quality August 9, 2025"
JMJakyria MillsUS•1 review,"Aug 9, 2025",0,"DealsGreat dealsAugust 9, 2025"
AmandaUS•1 review,"Aug 9, 2025",0,"Horrible experience, basically theft Fashion Nova’s customer service is virtually non-existent. An order of 11 dresses arrived with only 4 correct items and 7 completely unrelated products. Despite providing photo evidence that the incorrect items were never purchased or shipped to this address before, the company insisted the order was “packaged correctly” and refused to resolve the issue or issue any kind of refund. With no access to a live representative and only automated responses, customers are left with no recourse when the company makes mistakes. This refusal to correct or refund for undelivered items is essentially theft, making Fashion Nova a highly unreliable and unethical retailer.July 15, 2025Unprompted review"
FNFashion NovaUS•1 review,"Aug 9, 2025",0,"I love fashion nova always professional…I love fashion nova always professional my orders are never late June 30, 2025"
DRDaniela RamirezUS•2 reviews,"Aug 9, 2025",0,"AmazingAmazing! All of it!August 8, 2025"
LILiyah._dirrUS•1 review,"Aug 9, 2025",0,"Great deals and fast shippingGreat deals and fast shipping August 8, 2025"
AJAnndrea  JenkinsUS•1 review,"Aug 9, 2025",0,"Bad return policy Doesn’t have a good system in place for returns.  Items can sometimes be costly and it feels like we have no options to return if dissatisfied or unhappy.  Feels a little bit like fashion nova doesn’t value its consumer August 6, 2025"
RARICARDO AGUIRREUS•1 review,"Aug 9, 2025",0,"Great prices.Great prices, quality clothing, quick delivery....All my past purchases have been great no complaints.February 4, 2025"
PBParis BootheUS•1 review,"Aug 9, 2025",0,"Love using this app the clothes are…Love using this app the clothes are always so beautiful or sexy! I can literally make a whole outfit off this app alone. The deals are consistent and literally the best especially BOGO! (Buy one get one free). On top of those perks they offer same day shipping or next day shipping which is literally the best and regular shipping is within 2-4 days!August 8, 2025"
AJAjanoelleUS•2 reviews,"Aug 9, 2025",0,"Love these outfitsLove these outfits August 7, 2025"
MJMykesha JonesUS•1 review,"Aug 9, 2025",0,"Website is easy to go throughWebsite is easy to go through. Payments go through quick and easy. July 4, 2025"
VOValeria OchoaMX•1 review,"Aug 9, 2025",0,"Excellent shoppingExcellent shopping August 8, 2025"
KEKekeCA•1 review,"Aug 9, 2025",0,"The quality of the material won’t…The quality of the material won’t disappoint you!!August 8, 2025"
JVJuliet VictorioUS•1 review,"Aug 9, 2025",0,"So expensive lolAugust 8, 2025"
FNFashion NovaUS•1 review,"Aug 9, 2025",0,"It’s very good to shop for my daughter…It’s very good to shop for my daughter and is very good to shop for my kids August 8, 2025"
SJSusana JonesUS•1 review,"Aug 9, 2025",0,"FN NEVER DISAPPOINTS!!!August 8, 2025"
LWLora WalkerUS•2 reviews,"Aug 9, 2025",0,"I love fashion novaAugust 8, 2025"
TTTracy TurnerUS•1 review,"Aug 9, 2025",0,"the price changed in the cart -- my…the price changed in the cart -- my discount disappearedAugust 8, 2025"
NHNqobile HlubiUS•2 reviews,"Aug 9, 2025",0,"Good Good and easy to use August 8, 2025"
JAJacquelineUS•10 reviews,"Aug 9, 2025",0,"Love fashion novaLove fashion nova! Customer service could. E better though it's pretty tough to want to reach a cs and refunds instead of credit would be great👍 August 8, 2025"
THTheresaUS•2 reviews,"Aug 9, 2025",0,"They are a site that I can understand when ordering I love the way their clothes fitAugust 8, 2025"
SKSuniva kwidamaCW•1 review,"Aug 9, 2025",0,"Good quality andon time deliveryAugust 8, 2025"
ECEdith CamachoUS•1 review,"Aug 9, 2025",0,"Always great prices and love the…Always great prices and love the clothingAugust 8, 2025"
MNmonica navarroMX•1 review,"Aug 9, 2025",0,"These de products are the best Thank u for that incredible chlothes August 8, 2025"
BVBrandol Villar DiazUS•1 review,"Aug 9, 2025",0,"Great, Easy to work design.It was so simple and easy to navigate.August 8, 2025"
LALeslye AHN•1 review,"Aug 9, 2025",0,"my size ran out..August 8, 2025"
TBTavia B.US•2 reviews,"Aug 9, 2025",0,"Easy to shop good pics jst wish that…Easy to shop good pics jst wish that they would notify me when I click the notify button on certain items. Or remove the pics if the item will not be restocked August 8, 2025"
JPJayline padillaUS•1 review,"Aug 9, 2025",0,"How everything works Great website love love love loveeeee it August 8, 2025"
KPKaliyah ParnellUS•1 review,"Aug 9, 2025",0,"The way it was very easy to checkoutThe way it was very easy to checkout, find the colors i wanted to match and put them together too!August 8, 2025"
ETEverett ToyerUS•1 review,"Aug 9, 2025",0,"I love it amazing clothesI love it amazing clothes August 8, 2025"
MJMiguel JorgeUS•2 reviews,"Aug 9, 2025",0,"Graet productGraet product August 8, 2025"
FHFarhiyo HassanKE•1 review,"Aug 9, 2025",0,"Fashion Nova keeps canceling my ordersFashion Nova keeps canceling my orders, even though my payment details are correct. I believe the issue is with the GET30 discount code — it appears that it doesn’t actually exist or work, which could be considered false advertising. If I paid the full amount, my order likely wouldn’t be canceled. It seems they’re canceling orders only when the discount is applied. This feels like a scam.August 8, 2025Unprompted review"
LMLatanya MclaineUS•1 review,"Aug 9, 2025",0,"EASY CHECKOUT AND GOOD DISCOUNTSAugust 8, 2025"
FNFashion NovaUS•1 review,"Aug 9, 2025",0,"easy findings!August 8, 2025"
LWLaRoia WrayUS•1 review,"Aug 8, 2025",0,"Shop from my sons they love the clothingAugust 8, 2025"
NNNontathu NkomoUS•2 reviews,"Aug 8, 2025",0,"Customer service great and best…Customer service great and best clothing brand August 8, 2025"
DHDavon HouseUS•1 review,"Aug 8, 2025",0,"They said free shipping after a certain…They said free shipping after a certain amount and that wasn’t true! August 8, 2025"
AFAnne FleuryUS•3 reviews,"Aug 8, 2025",0,"Beautiful Great experience August 8, 2025"
BRBreonia RussUS•1 review,"Aug 8, 2025",0,"Order 3 times can’t wait for my clothesAugust 8, 2025"
LDleslie delUS•1 review,"Aug 8, 2025",0,"EasyEasy, but expensive August 8, 2025"
KLKierra LewisUS•1 review,"Aug 8, 2025",0,"I just love how committed and effective…I just love how committed and effective Fashion Nova is. The deals, the quick delivery! What more can I say!! August 8, 2025"
FNFashion NovaUS•1 review,"Aug 8, 2025",0,"GreatGreat. I love you.August 8, 2025"
MSMaddey SweeneyUS•1 review,"Aug 8, 2025",0,"GoodIt was smoothAugust 8, 2025"
Ebony PorterUS•3 reviews,"Aug 8, 2025",0,"I’ve been shopping fashion for yearsI’ve been shopping fashion for years. Very comfortable and happy.August 8, 2025"
SSShenita SmithUS•3 reviews,"Aug 8, 2025",0,"They have improved greatly over the…They have improved greatly over the years. Thanks for overnight shipping August 8, 2025"
Bridget HamiltonUS•5 reviews,"Aug 8, 2025",0,"I love Fashion NovaI love Fashion Nova! 20 year customer!!August 8, 2025"
OLoluchiNL•2 reviews,"Aug 8, 2025",0,"Recieved a torn zip dressAugust 8, 2025"
YJYvonne JaimisonUS•7 reviews,"Aug 8, 2025",0,"I always love shopping with Fashion…I always love shopping with Fashion Nova.August 8, 2025"
RARashida AdepojuCA•2 reviews,"Aug 8, 2025",0,"Great productsGreat products August 8, 2025"
GHGaberial HubertUS•1 review,"Aug 8, 2025",0,"Quality affordable clothingSo many varieties in clothing. For women of all sizes. Shipping is fair during certain times of the year. Only thin I dont like is you only get store credit for returns or exchanges. August 8, 2025"
DIDivaJUS•12 reviews,"Aug 8, 2025",0,"Love Fashion NovaLove Fashion Nova, only clothes I wear, more hits than misses. Their clothes are very stylish. Like any brand of clothing everything is not going to be on point all the time, but with my experience with Fashion Nova I'm very satisfied with the clothes that I have ordered.  The shipping is fast I've always gotten my purchases within 3- 7 days. The only downside is the return policy. No money refunds only e-gift cards.August 8, 2025"
Wendy AliyasUS•2 reviews,"Aug 8, 2025",0,"Fast affordable fashionFast affordable fashion August 8, 2025"
FNFashion NovaUS•1 review,"Aug 8, 2025",0,"Love fashion novaLove fashion nova August 8, 2025"
SJshedrick jonesshedrickgmail.coUS•1 review,"Aug 8, 2025",0,"Was very good.August 8, 2025"
NONOVAUS•1 review,"Aug 8, 2025",0,"Fashion nova is a great website for…Fashion nova is a great website for shopping online and ships my items quick I love it !!!August 8, 2025"
MOMONIQUEUS•2 reviews,"Aug 8, 2025",0,"I love fashion nova I love fashion nova ! Try to buy something every week!! The only thing is I wish I get notifications faster cause I miss out on good items . August 8, 2025"
REReganUS•3 reviews,"Aug 8, 2025",0,"No help center had to make the same…No help center had to make the same order twiceAugust 8, 2025"
TMTinisha MccallumUS•1 review,"Aug 8, 2025",0,"I love fashion nova pants amazingI love fashion nova pants amazing August 8, 2025"
ILIvonne LortaUS•1 review,"Aug 8, 2025",0,"They have what I need affordable prices…They have what I need affordable prices and easy to buy August 8, 2025"
BRBREEUS•1 review,"Aug 8, 2025",0,"Great customer service great quality…Great customer service great quality items great shipping and sale I love it August 8, 2025"
LGLaTrell Guess-MooreUS•2 reviews,"Aug 8, 2025",0,"Love shopping at Fashoin Nova.Fashion Nova always has the most amazing jeans.August 8, 2025"
ANAndreaCA•2 reviews,"Aug 8, 2025",0,"Super trendy and affordable 👌 Super trendy and hot styles to choose from with affordable prices.August 8, 2025"
DSDarrenae SmithUS•1 review,"Aug 8, 2025",0,"my shipping date was changed and i…my shipping date was changed and i can’t cancel August 8, 2025"
JLJada leeksUS•1 review,"Aug 8, 2025",0,"Been pretty decent to me since I got…Been pretty decent to me since I got the app 10/10August 8, 2025"
BDbetty dieujusteUS•1 review,"Aug 8, 2025",0,"They do not noAugust 8, 2025"
FNFashion NovaUS•1 review,"Aug 8, 2025",0,"LoveeeeeeeeAugust 8, 2025"
ALAlexis LeFloreUS•1 review,"Aug 8, 2025",0,"Easy to look for thingsAugust 8, 2025"
FNFashion NovaUS•1 review,"Aug 8, 2025",0,"Fast and easyFast and easy August 8, 2025"
CBCharlena BoldenUS•2 reviews,"Aug 8, 2025",0,"I always enjoy shopping on fashion…I always enjoy shopping on fashion nova. They have great clothes.August 8, 2025"
FNFashion NovaUS•1 review,"Aug 8, 2025",0,"Gives options for payments Great…Gives options for payments Great shopping experience August 8, 2025"
Natalia KozakiewiczGB•3 reviews,"Aug 8, 2025",0,"high costs if you return items!!!! if you order to UK forget about free returns. I have been asked to pay for 3 dresses I have ordered extra and pay nearly £30 for a return to them... how disappointing that they don't inform before purchasing that you will need to cover the costs of the shipping to them! I will bever order again! DIDDAPOINTING! July 11, 2025Unprompted review"
CWCree WilsonUS•1 review,"Aug 8, 2025",0,"I love fashion nova jeans!!August 8, 2025"
LILisaUS•1 review,"Aug 8, 2025",0,"Ease of navigating the appAugust 8, 2025"
CJCorinne JonesUS•1 review,"Aug 8, 2025",0,"I love Fashion Nova been shopping with…I love Fashion Nova been shopping with y’all for years and I really like to become a fashion nova ambassador and featured on y’all site and it’s always been a dream and part of my LLCs is modeling and branding for outstanding fashion and businesses!August 8, 2025"
FNFashion NovaCA•1 review,"Aug 8, 2025",0,"I see you guys are to fast and you give…I see you guys are to fast and you give good quality things August 8, 2025"
SOsamantha oliverUS•1 review,"Aug 8, 2025",0,"discounts and restocking I love the discounts! But you guys really need to restock all the ed hardy stuff.August 8, 2025"
SSscout smithUS•1 review,"Aug 8, 2025",0,"Made my purchase and I was was exiting…Made my purchase and I was was exiting the window it added an item i did not want to my order as a ""wait theres a discount/decline this"" with no way to cancel it.August 8, 2025"
JRjocelyn ramseyUS•1 review,"Aug 8, 2025",0,"Fast and easyFast and easy August 8, 2025"
PMPatricia MunyemweriUS•1 review,"Aug 8, 2025",0,"I love the quality of their clothes.I love the quality of their clothes. August 8, 2025"
JTJordy Travis.US•1 review,"Aug 8, 2025",0,"Perfect.The items where just perfectAugust 8, 2025"
DEDeniseWilliamsUS•2 reviews,"Aug 8, 2025",0,"I love the selections and quick deliveryI love the selections and quick delivery August 1, 2025"
SASherdaine AndersonUS•1 review,"Aug 8, 2025",0,"Was completed  to check  out using…Was completed  to check  out using klarmaAugust 8, 2025"
FNFashion NovaUS•1 review,"Aug 8, 2025",0,"Easy to make my purchaseEasy to make my purchase August 8, 2025"
SRSkye ReidAU•1 review,"Aug 8, 2025",0,"Easy to dowload appEasy to dowload app, and easy to shop.August 8, 2025"
MZminiyah zamoreUS•1 review,"Aug 8, 2025",0,"Sales not big enoughAugust 8, 2025"
FNFashion NovaCA•1 review,"Aug 8, 2025",0,"The dresses are so pretty and affordableThe dresses are so pretty and affordable August 8, 2025"
PAPaiton AriUS•1 review,"Aug 8, 2025",0,"Great experience reviewGreat experience glad it was created August 8, 2025"
EUEkaette UdoGB•2 reviews,"Aug 8, 2025",0,"EasyEasy, quickAugust 8, 2025"
TJTalicia JamesJM•1 review,"Aug 8, 2025",0,"Great experience so farGreat experience so far. Loving everything that I have purchased August 3, 2025"
Eddie LanierUS•7 reviews,"Aug 8, 2025",0,"I always enjoy shopping on your siteI always enjoy shopping on your site. I always get compliments. It keeps me fashionable at 60+ young. I love the bargains and take advantage because I live on a fixed income. I Love fashion and Fashion Nova keeps me in ""fashion"". Thanks for the great bargains...May 23, 2025"
JRJennifer  RiveraUS•1 review,"Aug 8, 2025",0,"I love that I able to find clothes made…I love that I able to find clothes made for my body type.July 30, 2025"
Dorothy  QuickUS•3 reviews,"Aug 8, 2025",0,"I love the quality of the items I…I love the quality of the items I received! The style and especially the price!! Just love this company! And they have lighting fast shipment! With no hassle returns...which was on me...I ordered the wrong size, but no issue with this company! Highly recommended!August 1, 2025"
Fashion NovaUS•1 review,"Aug 8, 2025",0,"I just hope that if for some reason the…I just hope that if for some reason the pants don't work out I don't have issues returning them. Last time I ordered pants like that I had to eat the cost.August 8, 2024"
TATamoyaJM•2 reviews,"Aug 8, 2025",0,"Awesome processYou can find an outfit for all occasions and the prices are great and the sales are even better. Check out process is also seamless August 7, 2025"
PTPaola TorresUS•1 review,"Aug 8, 2025",0,"I love all their clothesI love all their clothes, they always fit very well.August 7, 2025"
FNFashion NovaUS•1 review,"Aug 8, 2025",0,"ConvenienceEasy checkout August 5, 2025"
NBNB.US•1 review,"Aug 8, 2025",0,"It was very easy to place my orderIt was very easy to place my order, and there were different ways that I could pay for my order which made it a real convenience for me. July 30, 2025"
BEBeyUS•1 review,"Aug 8, 2025",0,"Too many out of stockAugust 5, 2025"
ARAshley RojasUS•1 review,"Aug 8, 2025",0,"I love you guys you are so original 🖤August 7, 2025"
FNFashion NovaUS•1 review,"Aug 8, 2025",0,"Love shoppingLove shopping! Easy and convenient August 7, 2025"
TRTerrilyn RobinsonUS•1 review,"Aug 8, 2025",0,"Easy navigationEasy navigation August 7, 2025"
FNFashion NovaUS•1 review,"Aug 8, 2025",0,"Tall-Friendly…I love how my orders be on time as scheduled. I've been shopping with fashion nova for years. I like the quality of the clothes and the variety to choose from. Especially the tall friendly pants for us tall ladies. Thank u August 7, 2025"
VMVirginia MontoyaUS•1 review,"Aug 8, 2025",0,"Price, quantityI find just want I want and I like!August 7, 2025"
MHmaria hurdleUS•1 review,"Aug 8, 2025",0,"HorribleHorrible. I have $100 in gift cards I can’t get access to bc your website doesn’t allow it and won’t email them to me. August 7, 2025"
DEDeborahUS•3 reviews,"Aug 8, 2025",0,"Cute styles Cute styles. Easy to use. August 7, 2025"
JCjennifer contrerasUS•1 review,"Aug 8, 2025",0,"I love shopping in fashion novaI love shopping in fashion nova August 7, 2025"
SHShirley Hill HallUS•1 review,"Aug 8, 2025",0,"I like the fact I can take my time and…I like the fact I can take my time and look through all the beautiful fashion you have from 🏠 home.August 7, 2025"
Deidre FavreUS•2 reviews,"Aug 8, 2025",0,"I purchased some clothes I had to…I purchased some clothes I had to return them and I’m still waiting for my gift card when you go to fashion nova account. It only shows the last four digits of the gift card and it says resend gift card. I have press resend about 10 times trying to get them to resend the gift card so I can make another purchase with the credit they gave me. I’ve been trying to do this now for about a week still waiting for the gift card number. You can’t call anybody and talk to anybody you have to email so I have been emailing over and over and over again. All I want is the gift card info so I can order some more clothes since they don’t give you a refund back on your credit card just send me my gift card. That’s all I want I can’t get anybody to send me the gift card info. This is ridiculous. I have a credit of $138..July 2, 2025Unprompted review"
FEFelishaGP•1 review,"Aug 8, 2025",0,"I love fashion nove plus size ❤️❤️❤️❤️August 7, 2025"
KMKea McIntoshUS•1 review,"Aug 8, 2025",0,"Clothes Good alwaysAugust 7, 2025"
KLkayla lawhornUS•1 review,"Aug 8, 2025",0,"They did not confirm whether or not I…They did not confirm whether or not I wanted this ""deal"" at the end of confirming my payment. So now I just paid $7 on a shirt I DID NOT WANT. I don't get why you did that. I am going to return it, it is really cruel you did that and because my mouse accidentally clicked it and there was no chance to double back and change it.August 7, 2025"
NYNakkia YoungUS•1 review,"Aug 8, 2025",0,"GoodGood, on shippingAugust 7, 2025"
TWTyphaniTyph WharryUS•11 reviews,"Aug 8, 2025",0,"Easy shopping and great pricesAugust 7, 2025"
DNDavia NapierCA•1 review,"Aug 8, 2025",0,"Always reliableAlways reliable August 7, 2025"
FNFashion NovaUS•1 review,"Aug 8, 2025",0,"Shipping pricesAugust 7, 2025"
EHErika H.US•1 review,"Aug 8, 2025",0,"You have to PAY to return items & wont be issued a refund After returning an order, there is nothing I like about FashionNova. Not only did I have to PAY $4.99 to return each order ($9.98 total), but due to fashionnovas return policy, I wasn’t able to receive a refund for the items I returned. Instead I was issued an E-gift card, which forces me to do business w/fashion nova again… I had NO INTENTIONS on shopping w/them again, now I have no choice. So if you plan on shopping with FashionNova, just know you’ll have to pay to return items, and you will not get your money back. August 7, 2025"
FNFashion NovaUS•1 review,"Aug 8, 2025",0,"I like to work with u guysI like to work with u guys August 7, 2025"
JBJasmine BradfordUS•1 review,"Aug 8, 2025",0,"Great deals!Great deals!! I saved so much money from all the sales and discount codes.August 7, 2025"
HWHalie WilkersonUS•1 review,"Aug 8, 2025",0,"I love fashion nova !!I love fashion nova !!! Fashion gets me right with the perfect styles and all the right things !!August 7, 2025"
JNJasmine nUS•1 review,"Aug 8, 2025",0,"I love nova dealsAugust 7, 2025"
FNFashion NovaUS•1 review,"Aug 8, 2025",0,"It was easy to place and order and us…It was easy to place and order and us my gift card for the orderAugust 7, 2025"
FNFashion NovaUS•1 review,"Aug 8, 2025",0,"It was easy to use and good dealsIt was easy to use and good deals August 7, 2025"
YEYesUS•1 review,"Aug 8, 2025",0,"So expensive but greatAugust 7, 2025"
EOEzinne Ogb-AzuikpeGE•1 review,"Aug 8, 2025",0,"It’s greatIt’s great. But I just wish the size guide included the length. It would make things betterAugust 7, 2025"
ARAdison RodriguezUS•1 review,"Aug 8, 2025",0,"Love the clothes so much so many things…Love the clothes so much so many things to seee August 7, 2025"
MEMeeksUS•2 reviews,"Aug 8, 2025",0,"You can apply couponsIt was simple August 7, 2025"
AUAukeleUS•1 review,"Aug 8, 2025",0,"The app is user friendlyThe app is user friendly, I love the option to look at similar styles August 7, 2025"
FNFashion NovaUS•1 review,"Aug 7, 2025",0,"Love it so muchLove it so much August 7, 2025"
RORosettaUS•2 reviews,"Aug 7, 2025",0,"❤️❤️❤️❤️❤️❤️❤️❤️❤️💙💙💙💙💙August 7, 2025"
DWDarby WilliamsUS•1 review,"Aug 7, 2025",0,"I love the clothes material Helpful and grateful August 7, 2025"
LALaneUS•1 review,"Aug 7, 2025",0,"NiceLove FN downnnnnAugust 7, 2025"
MOMocha US•3 reviews,"Aug 7, 2025",0,"I love all the curvy clothes for us…I love all the curvy clothes for us thicker than a sneaker 😎August 7, 2025"
KPKimika PerkinsUS•1 review,"Aug 7, 2025",0,"I love you guysI love you guys August 7, 2025"
JRJessica RUS•1 review,"Aug 7, 2025",0,"In stock/out of stockI ordered an item in stock and they emailed me later after taking my money telling me that the order was out of stock. Although they refunded me my money they didn’t give me the option to cancel the rest of the order which revolved around that item of clothing. August 7, 2025"
ZBZa’Mare BeeneUS•1 review,"Aug 7, 2025",0,"Amazing app to shop on !!August 7, 2025"
FNFashion NovaUS•1 review,"Aug 7, 2025",0,"Everything I order fits true to sizeEverything I order fits true to size, quality is great and I feel beautiful wearing all items!August 7, 2025"
LVLeonardo VieiraUS•1 review,"Aug 7, 2025",0,"Great deals and products Great deals and products Love what I bought August 7, 2025"
CHcheekyUS•1 review,"Aug 7, 2025",0,"energeticgreat serviceAugust 7, 2025"
KWKhnylah WilliamsUS•1 review,"Aug 7, 2025",0,"Great process and good dealsGreat process and good deals August 7, 2025"
LALaWonda US•4 reviews,"Aug 7, 2025",0,"My favorite place to shopMy favorite place to shop. The quality and styles are unmatched.August 7, 2025"
IRIvone ReyesMX•1 review,"Aug 7, 2025",0,"My favorite store ❤️August 7, 2025"
AVAngela VincentUS•1 review,"Aug 7, 2025",0,"So many wonderful things to choose from…So many wonderful things to choose from for any occasion and at very good prices.August 7, 2025"
ELEloiseUS•7 reviews,"Aug 7, 2025",0,"Great products and pricesAugust 7, 2025"
SDSummer DixonUS•1 review,"Aug 7, 2025",0,"Great productsGreat products, sizes, etc August 7, 2025"
KHKay HammondUS•1 review,"Aug 7, 2025",0,"Yall charge for returns Love the clothes but the return policy sucks August 7, 2025"
JDJayla DeitzUS•1 review,"Aug 7, 2025",0,"i just love it !August 7, 2025"
SRsabrina ransomUS•1 review,"Aug 7, 2025",0,"10/10 highly recommended10/10 highly recommended August 7, 2025"
ELEula Lezdania Watler RodriguezUS•1 review,"Aug 7, 2025",0,"Fashion nova is very good to shopIs very quick to purchase and easy.August 7, 2025"
KCKristen CongerUS•1 review,"Aug 7, 2025",0,"I simply love you'll.August 7, 2025"
NENeiceyUS•2 reviews,"Aug 7, 2025",0,"Love the fit and style of your clothing.Love the fit and style of your clothing.  August 7, 2025"
JWJohn WhiteUS•1 review,"Aug 7, 2025",0,"great!!!!!August 7, 2025"
FNFashion NovaUS•1 review,"Aug 7, 2025",0,"Ed hardy Good priceGood price for real Ed Hardy, good selection lots of cool itemsAugust 7, 2025"
CTCynthia TarpleyUS•1 review,"Aug 7, 2025",0,"I never received my 30 percent offI never received my 30 percent off August 7, 2025"
SLShannon LoupeUS•1 review,"Aug 7, 2025",0,"The website was easy to maneuverThe website was easy to maneuver. I could search for what I wanted, easily add to cart and checkout was quick. I love the fashions and the prices also. August 7, 2025"
MHmariana harbUS•1 review,"Aug 7, 2025",0,"I never got my orderI never got my order August 7, 2025"
AWAdrienney WilkinsUS•1 review,"Aug 7, 2025",0,"Thrilled I’m always happy with my purchases 💯August 7, 2025"
DWDentale WhiteUS•1 review,"Aug 7, 2025",0,"I love fashion nova!I love fashion nova! August 7, 2025"
SYsyUS•1 review,"Aug 7, 2025",0,"laggy laggyAugust 7, 2025"
HAHinda AhmedSE•1 review,"Aug 7, 2025",0,"Everything went so fastAugust 7, 2025"
DSDeja StewartUS•1 review,"Aug 7, 2025",0,"That shopping for clothes is very exciting through fashion nova.The company is doing good with great shipping and handling and correctly handling of packages!August 7, 2025"
AFAl-Nisa FloodUS•1 review,"Aug 7, 2025",0,"It was quick and easyAugust 7, 2025"
AHAudrey HouseUS•1 review,"Aug 7, 2025",0,"I was told free shipping and still…I was told free shipping and still charged August 7, 2025"
TOToniUS•1 review,"Aug 7, 2025",0,"Great AppFN is always easy to use and navigate to find what I’m looking for.August 7, 2025"
AMAminaUS•1 review,"Aug 7, 2025",0,"Always on time and true to pictureAlways on time and true to picture August 7, 2025"
SLSuleyma LandaverdeUS•1 review,"Aug 7, 2025",0,"Hey it got very nice clothes and pricesHey it got very nice clothes and prices August 7, 2025"
KBKamyia BealUS•1 review,"Aug 7, 2025",0,"Pls add pic reviewPls add pic review August 7, 2025"
OJOsricka JonesUS•1 review,"Aug 7, 2025",0,"I love this siteI love this site! It’s always easy to use and has the greatest sales!!August 7, 2025"
DEDedeUS•1 review,"Aug 7, 2025",0,"Fashion nova never fails me!!! Amazing discounts through our entire siteAugust 7, 2025"
JFJunior FernandezUS•1 review,"Aug 7, 2025",0,"I like everything All the processes and the facilities to get outfits August 7, 2025"
MRMaka RockUS•1 review,"Aug 7, 2025",0,"Great app and clothes for good quality!August 7, 2025"
JAJ. AdrienUS•1 review,"Aug 7, 2025",0,"Just an all around EASY experience Easy exploration. Easy search. Easy check out! Finding everything that I needed was a plus! August 7, 2025"
YTyasmine thomasUS•1 review,"Aug 7, 2025",0,"I love it alreadyI love it already August 7, 2025"
JLJasmine LowberUS•1 review,"Aug 7, 2025",0,"Great experienceGreat experience August 7, 2025"
JDJennifer De LeonUS•1 review,"Aug 7, 2025",0,"Customer Satisfaction guaranteed I had a return because of a sizing issue but was really impressed with how quick the turn around time was for me to receive my store credit. For the most part, I'm pretty happy with most purchases. The price is always right and they regularly have good sale promotions on the site too! August 3, 2025"
ACAryn CarterUS•1 review,"Aug 7, 2025",0,"Ur order come very fastVery easy going and never a problemAugust 1, 2025"
AYAyub YusufUS•1 review,"Aug 7, 2025",0,"When I order always I get my order late…When I order always I get my order late I don’t like this!August 7, 2025"
YMYvonne MckenzieUS•1 review,"Aug 7, 2025",0,"I always find great clothesI always find great clothes. Everybody should know about this. August 7, 2025"
Chelsea AAUS•2 reviews,"Aug 7, 2025",0,"GreatSecond time purchasing from FN this month. Love the fast shipping and the quality of the shoes i purchased last timeAugust 6, 2025"
FNFashion NovaUS•1 review,"Aug 7, 2025",0,"I was able to get a good discountI was able to get a good discount August 6, 2025"
VRVeda RamasarUS•1 review,"Aug 7, 2025",0,"Cute The website is always so easy to navigate. Very organized. I always find my size and the quality is wonderful. August 7, 2025"
SHStephanie HernandezUS•1 review,"Aug 7, 2025",0,"Great selectionGreat selection, quality products and quick shippingAugust 4, 2025"
