name,stars,comment,sentiment,comment_length,processed_comment
farid91,5,خب کتاب خوب شروع میشه و خوب هم ادامه پیدا میکنه ولی تقریبا اواسط داستان ی مقدار کسل کننده میشه.پرداخت بیش از حد به جزئیات و ارتباط قوی که خواننده با نورا شکل میده ی مقدار کم رنگ میشه ولی در کل پرداخت به حسرت ها و اما اگر های زندگی رو به شکل خوبی به رشته تحریر درآورده نویسنده.و صد درصد پیشنهاد میکنم کتاب رو بخونید و مترجم هم بسیار خوب کار کرده من ی سری قسمت که همه میدونیم دیگه در ارتباط با چی هست رو با متن اصلی چک کردم و واقعا به بهترین شکل ممکن منظور رو رسوندن و بعضی قسمت ها هم کامل ترجمه کردن.در آخر کتاب خوبیه حتما بخونید.,1,115,خب کتاب خوب شروع میشه خوب ادامه پیدا میکنه تقریبا اواسط داستان‌ی مقدار کسل‌کننده میشه پرداخت بیش حد جزئیات ارتباط قوی خواننده نورا شکل میده‌ی مقدار کم‌رنگ میشه کل پرداخت حسرت‌ها اگر‌های زندگی شکل خوبی رشته تحریر درآورده نویسنده صد درصد پیشنهاد می‌کنم کتاب بخونید مترجم بسیار خوب کار کرده من‌ی سری قسمت میدونیم دیگه ارتباط چی متن اصلی چک کردم واقعا بهترین شکل ممکن منظور رسوندن بعضی قسمت‌ها کامل ترجمه کردن آخر کتاب خوبیه حتما بخونید
موژان,5,"به پیشنهاد دوستم خوندم و ممنونم ازش..
کم پیش میاد کتابیو دو سه روزه تموم کنم..
عالی بود، سرشار از کد و درسای نهفته..
😍😍😍😍👍🏼",1,25,پیشنهاد دوستم خوندم ممنونم ازش کم پیش میاد کتابیو دو سه روزه تموم کنم عالی بود، سرشار کد درسای نهفته
aida_vs,5,تو شرایط سختی از زندگیم این کتاب رو خوندم و خیلی بهم کمک کرد...اولین کتابیه که بعد از مدتها تونستم کامل بخونمش و اولین کتاب ۱۴۰۲ 😍زاویه دیدم به زندگی رو تغییر داد و خوندنش قطعا میتونه در زندگیتون تاثیرگذار باشه 🌱❤️,1,42,تو شرایط سختی زندگیم کتاب خوندم بهم کمک کرد …اولین کتابیه بعد مدتها تونستم کامل بخونمش اولین کتاب زاویه دیدم زندگی تغییر داد خوندنش قطعا میتونه زندگیتون تاثیرگذار باشه ️
مانای خاکستری,4,"کتاب خوبی بود. داستان ایده جدیدی داشت و با اینکه در اواسط کتاب ممکنه احساس کش دار شدن و خستگی کنید و پایانش قابل حدس هست، حرفی برای گفتن داره.
دیدی که به زندگی باید داشت رو خوب تونسته مطرح کنه. خوندن این کتاب مناسب همه است.
در کل ارزشمند بود.
خصوصا اگر حس میکنید به بن بست خوردید، از زندگی سیر شدید و حسرت خیلی کارهای نکرده و پشیمونی از کارهای کرده به دلتون مونده،
توصیه میکنم که حتما این کتاب رو بخونید!🙂",1,84,کتاب خوبی داستان ایده جدیدی داشت اینکه اواسط کتاب ممکنه احساس کش دار شدن خستگی پایانش قابل حدس هست، حرفی گفتن داره دیدی زندگی داشت خوب تونسته مطرح کنه خوندن کتاب مناسب کل ارزشمند خصوصا حس می‌کنید بن‌بست خوردید، زندگی سیر شدید حسرت کارهای نکرده پشیمونی کارهای کرده دلتون مونده، توصیه می‌کنم حتما کتاب بخونید
کاربر ۵۰۷۱۴۹۵,4,"یکی از آثار خوب این روزها
رمان بسیار خواندنی "" همه چیز تمام"" هست.
رمان ایرانی ""همه چیز تمام"" داستان عده ای است که به دلایل مختلف، زندگی شان به هم گره خورده است. داستان دو نفر با شغلی عجیب. مادری که میخواهد به هر نحو ممکن، حتی با فروش زندگی خود،به فرزندش کمک کند. نویسنده ای که موسس خانه وحشت است. مردی که از شدت خوردن در حال انفجار است و زنی که برای انتقام می تواند دستانش را به خون دیگران آلوده کند.
داستانی خلاقانه، رمز آلود، معمایی، جذاب و پر کشش. این یعنی همه چیز تمام!
رمان ایرانی✍همه چیز تمام✍
علیرضافنایی
دانلود از طریق طاقچه🌹",1,108,آثار خوب روزها رمان بسیار خواندنی «همه چیز تمام» رمان ایرانی «همه چیز تمام» داستان عده‌ای دلایل مختلف، زندگی شان گره خورده داستان دو نفر شغلی عجیب مادری می‌خواهد نحو ممکن، حتی فروش زندگی خود، فرزندش کمک کند نویسنده‌ای موسس خانه وحشت مردی شدت خوردن حال انفجار زنی انتقام می‌تواند دستانش خون دیگران آلوده کند داستانی خلاقانه، رمز آلود، معمایی، جذاب پر کشش چیز تمام رمان ایرانیهمه چیز تمام علیرضافنایی دانلود طریق طاقچه
zahra ag,5,"خیلی این کتاب رو دوست داشتم.
اگر بین سختی های زندگی هستید و ناامید، حتما این کتاب رو بخونید :)",1,20,کتاب دوست داشتم بین سختی‌های زندگی هستید ناامید، حتما کتاب بخونید
کاربر ۱۹۸۳۰۸۷,5,بی نظیر بود 🙂,1,4,بی‌نظیر
😏,5,"بعد مدتها کتابی بود که حسابی سر ذوق آورد منو☺️چقدر خوندنش لذت بخش بود🍃
پیشنهاد میکنم حتما بخونید
مطمینم تا تمومش نکردین عمرا کتابو بزارید زمین😉🌺",1,26,بعد مدتها کتابی حسابی سر ذوق آورد منو️چقدر خوندنش لذت‌بخش پیشنهاد می‌کنم حتما بخونید مطمینم تمومش نکردین عمرا کتابو بزارید زمین
کاربر ۴۷۸۳۶۱۷,5,"سلام بهتون پیشنهاد میکنم حتما این کتاب رو بخونید
به آدم کمک میکنه زندگی رو همین جوری که هست قبول کنه و باتوجه به توانایی هایی که داره بتونه یه زندگی خیلی خوب رو برای خودش رقم بزنه.",1,38,سلام بهتون پیشنهاد می‌کنم حتما کتاب بخونید آدم کمک میکنه زندگی جوری قبول کنه باتوجه توانایی‌هایی داره بتونه یه زندگی خوب‌رو خودش رقم بزنه
kim_luna_2007,5,این کتاب فوق العاده زیباست ،من نسخه چاپیشو خوندم البته ممکنه با سلیقه بعضی افراد جور در نیاد ،ولی جمله به جمله کتاب زیبایی خاص خودشو داره و وقتی تموم میشه دلت میخواد از اول شروع کنی ب خوندنش :)),1,40,کتاب فوق‌العاده زیباست، من نسخه چاپیشو خوندم ممکنه سلیقه بعضی افراد جور نیاد، جمله جمله کتاب زیبایی خاص خودشو داره تموم میشه دلت میخواد اول شروع کنی ب خوندنش
مه گل,5,"کتاب بی نظیری بود و واقعا از خوندنش لذت بردم
جز کتابایی هست که تا مدت ها ذهنمو درگیر خودش میکنه و خوندنش رو به همه پیشنهاد میکنم",1,28,کتاب بی نظیری واقعا خوندنش لذت بردم کتابایی مدت‌ها ذهنمو درگیر خودش میکنه خوندنش پیشنهاد می‌کنم
Zizara,5,به‌موقع این کتاب رو پیدا کردم. اگه اوقات زیادی به حسرت‌های زندگی و راه‌های نرفته فکر می‌کنید، از خودتون ناامیدید و آرزو می‌کنید کاش تصمیم‌ها انتخاب‌های متفاوتی داشتید، کتاب‌خانه نیمه‌شب همون کتابیه که نیاز دارید.,1,35,به‌موقع کتاب پیدا کردم اگه اوقات زیادی حسرت‌های زندگی راه‌های نرفته فکر می‌کنید، خودتون ناامیدید آرزو می‌کنید کاش تصمیم‌ها انتخاب‌های متفاوتی داشتید، کتاب‌خانه نیمه‌شب همون کتابیه نیاز دارید
کتاب‌خوار,5,خیلی خوبه، آدم غرقش میشه,1,5,خوبه، آدم غرقش میشه
S.b,2,"داستان درباره نورا هست، نورایی که میخواد هرچه زود تر بمیره، اما یهو سر از یه کتاب خونه در میاره، کتاب خونه نیمه شب، جایی بین مرگ و زندگی
داستانش جالب بود ولی خیلی ناراضیم از سانسورش(خیلی جاها رو باید سانسور میکردن که نکردن!)
داستان آدم رو وادار میکنه که ادامه بده اما روند داستان کنده",0,56,داستان درباره نورا هست، نورایی میخواد هرچه زود‌تر بمیره، یهو سر یه کتاب خونه میاره، کتاب خونه نیمه‌شب، جایی بین مرگ زندگی داستانش جالب ناراضیم سانسورش جاها سانسور میکردن نکردن داستان آدم وادار میکنه ادامه بده روند داستان کنده
